engine,agents,sessions,motions,actions,narrative,holdsAt,memory
cec,7,1,33,365,1291344793137,933155,467690800
cec,7,1,3,35,3144524349,231554,136465088
cec,7,1,33,365,1304676291176,950882,457502312
cec,7,1,3,35,2993633858,274093,602232496
cec,7,1,33,365,1311333901667,953598,377980504
cec,7,1,3,35,3284157827,220668,34207704
cec,7,1,3,35,3073625696,248671,643034256
cec,7,1,34,376,1478853829703,1063364,150557832
cec,7,1,3,35,3525816180,271601,643330104
cec,7,1,34,376,1516635184791,914605,265355528
cec,7,1,3,35,3214795434,312267,591639136
cec,7,1,34,376,1461946435090,946142,148474760
cec,7,1,3,35,3067189132,265776,119005280
cec,7,1,34,376,1475711137801,1010333,401017472
cec,7,1,3,35,3192462354,269421,357509104
cec,7,1,34,376,1473646142880,1018337,547428448
cec,7,1,3,35,3358697923,246648,99958072
cec,7,1,34,376,1481806745267,958280,767683400
cec,7,1,3,35,3076447655,277898,133974152
cec,7,1,34,376,1483479998636,936402,331479472
cec,7,1,3,35,3210587512,275958,188047544
cec,7,1,34,376,1515396249663,937836,563603536
cec,7,1,3,35,3124004471,243750,715024520
cec,7,1,34,376,1478315941105,948669,316429968
cec,7,1,3,35,3061779619,259330,524176952
cec,7,1,34,376,1477080285260,1016607,289213904
cec,7,1,3,35,3440069940,200963,224005800
cec,7,1,3,35,3226459480,246876,356881448
cec,7,1,35,387,2034023127700,1319983,282011112
cec,7,1,35,387,1772378162859,967769,325081376
cec,7,1,35,387,1668361174074,986269,411355016
cec,7,1,35,387,1632677716145,1015424,316443864
cec,7,1,35,387,1700242018998,967195,256529456
cec,7,1,35,387,1667472060757,953175,297259328
cec,7,1,35,387,1761027956271,1373781,318674048
cec,7,1,35,387,2064928482862,1021481,618399656
cec,7,1,35,387,2051497948520,2281090,377236472
cec,7,1,35,387,1990702626490,2567752,281113568
cec,7,1,3,35,2925666347,202127,116510192
cec,7,1,36,398,1774355955033,1051145,539302984
cec,7,1,36,398,2006965311334,1114751,440753696
cec,7,1,36,398,1790625857704,1144451,261873040
cec,7,1,36,398,1937073767649,1081209,375663568
cec,7,1,36,398,2222433003921,3226597,567567224
cec,7,1,36,398,2174973128267,1337474,341430152
cec,7,1,36,398,1864450537826,1039321,166270640
cec,7,1,36,398,1928806218737,1310863,296881192
cec,7,1,36,398,2042132951168,1379181,646115688
cec,7,1,3,35,2909329433,226693,312387272
cec,7,1,37,409,1922016792920,1070856,314586888
cec,7,1,37,409,1930314030983,1035321,636477488
cec,7,1,37,409,1934898723066,1055641,636704840
cec,7,1,37,409,1936495581155,1349474,332121448
cec,7,1,37,409,2706833464919,1406539,124853584
cec,7,1,37,409,2380458895801,1582285,166969888
cec,7,1,37,409,2031298053846,1072268,175401432
cec,7,1,37,409,1990282193296,1130395,855234616
cec,7,1,37,409,2010899331707,1221716,262480856
cec,7,1,37,409,1920943384902,1047113,786097432
cec,7,1,3,35,3164393174,201386,113129888
cec,7,1,38,420,2700163937553,1336345,246774016
cec,7,1,38,420,2266669042022,1246173,409173968
cec,7,1,38,420,2127216775226,1060283,681425632
cec,7,1,38,420,2123370448994,1101493,552051288
cec,7,1,38,420,2135849069326,1093574,230832520
cec,7,1,38,420,2601761940540,3137618,815600256
cec,7,1,38,420,2340289448054,1119520,195196048
cec,7,1,38,420,2141200515661,1045945,368206640
cec,7,1,38,420,2138668913283,1106934,482007672
cec,7,1,38,420,2271556477971,1551913,727835304
cec,7,1,3,35,2611388882,186513,248630408
cec,7,1,39,431,2822482458590,1233631,564964200
cec,7,1,39,431,2846153219893,1348609,316808696
cec,7,1,39,431,2290333703916,1552969,247674208
cec,7,1,39,431,2399051323663,1124855,552440272
cec,7,1,39,431,2324028183126,1112885,251857016
cec,7,1,39,431,2523005851246,1204608,266768640
cec,7,1,39,431,2469012156327,1130483,559978552
cec,7,1,39,431,2471612755415,1171045,233164968
cec,7,1,39,431,2627866164040,1927820,414185928
cec,7,1,39,431,2488700207007,1237812,269845656
cec,7,1,3,35,2647821477,221204,214107976
cec,7,1,40,442,2555354696216,1113097,360281232
cec,7,1,40,442,3323034559308,1465872,393570024
cec,7,1,40,442,2841283905070,1458765,223322336
cec,7,1,40,442,2712047828704,1172987,384746192
cec,7,1,40,442,2901511998973,1451230,126196672
cec,7,1,40,442,2769066903517,1890062,393686848
cec,7,1,40,442,2787184684964,1157300,242587432
cec,7,1,40,442,3250394085758,2415840,295030032
cec,7,1,40,442,2633186916645,1366117,437089216
cec,7,1,40,442,2556064362324,1101312,359175744
cec,7,1,4,46,4921162303,283648,525030256
cec,7,1,41,453,3009175809625,1365170,483366432
cec,7,1,4,46,5579872674,306068,217664312
cec,7,1,41,453,3440988680758,3265701,141520400
cec,7,1,4,46,5100359856,313918,377154872
cec,7,1,41,453,3012085924097,1308108,640456216
cec,7,1,4,46,5137544558,284953,434815552
cec,7,1,41,453,2834784280023,1285173,565061568
cec,7,1,4,46,5408946841,271001,47050000
cec,7,1,41,453,3124709859269,1542413,662360640
cec,7,1,4,46,4928471267,269537,294249304
cec,7,1,41,453,3171914432339,1441640,710711376
cec,7,1,4,46,4852297434,265869,291189136
cec,7,1,41,453,3018335382542,1977737,357671160
cec,7,1,4,46,4946412104,283026,75063608
cec,7,1,4,46,4850120717,249137,174598224
cec,7,1,41,453,3272523248789,1464536,269256760
cec,7,1,4,46,4874264825,241825,95896216
cec,7,1,41,453,2820856812884,1391250,334658504
cec,7,1,4,46,5049374378,267182,271764896
cec,7,1,4,46,4801726386,248192,466485528
cec,7,1,42,464,3568344684376,1659110,96939936
cec,7,1,4,46,5135207917,276120,455059768
cec,7,1,42,464,2973739473545,1204397,253353248
cec,7,1,4,46,4940924742,286303,118153048
cec,7,1,42,464,3116062716944,1349577,602235064
cec,7,1,4,46,4947885314,261183,165826784
cec,7,1,42,464,3143999082837,1248640,291326888
cec,7,1,4,46,5176023743,292522,271749336
cec,7,1,42,464,3120426448536,1296764,786090768
cec,7,1,4,46,5470183057,332508,455747808
cec,7,1,42,464,3535569633236,1506150,577764856
cec,7,1,4,46,4682429144,252530,592980000
cec,7,1,4,46,5081448898,253558,692095376
cec,7,1,42,464,3131238498269,1218308,419447152
cec,7,1,4,46,4951743771,262617,95985776
cec,7,1,42,464,3346897753630,1253708,266370920
cec,7,1,4,46,4897509590,260558,95875536
cec,7,1,42,464,3109258508969,1210148,592262632
cec,7,1,4,46,5227883951,290293,319129432
cec,7,1,4,46,5013796275,264975,465694336
cec,7,1,4,46,5004425072,255149,335943848
cec,7,1,4,46,5017133964,269156,504955336
cec,7,1,43,475,3241140196039,29748366,143098912
cec,7,1,4,46,4971204586,259025,149795152
cec,7,1,43,475,3442000866336,1193248,368744000
cec,7,1,4,46,4711424380,258693,173494744
cec,7,1,4,46,4811474104,254037,674929672
cec,7,1,43,475,3547974122706,1359531,131796984
cec,7,1,4,46,5026747411,282965,403390576
cec,7,1,43,475,3523646179625,1210231,448749848
cec,7,1,4,46,5280068932,354051,271902496
cec,7,1,43,475,3330455566668,1239610,84588104
cec,7,1,4,46,6312356954,705290,105281232
cec,7,1,4,46,6889467496,590198,46891360
cec,7,1,4,46,4917114058,318078,60668776
cec,7,1,4,46,6235498206,562336,174758976
cec,7,1,4,46,4875069389,253233,71896712
cec,7,1,4,46,5125731699,267158,120331816
cec,7,1,4,46,4982480654,257252,327713184
cec,7,1,4,46,5118191755,256372,576213240
cec,7,1,4,46,5082559230,271123,69187192
cec,7,1,4,46,5393348924,316391,95891712
cec,7,1,4,46,5065168046,287959,400090160
cec,7,1,4,46,4819258225,269571,458760184
cec,7,1,44,486,3540606960248,1262948,263904408
cec,7,1,4,46,4849481540,254247,512523256
cec,7,1,4,46,5009828319,262616,665869744
cec,7,1,4,46,4934011726,282323,578008176
cec,7,1,4,46,5611782963,352265,491025120
cec,7,1,4,46,5130892857,270302,348697464
cec,7,1,4,46,5259476670,368092,678697240
cec,7,1,4,46,4698797500,219415,456986040
cec,7,1,4,46,5457663825,227183,423246688
cec,7,1,5,57,7406112981,233635,56593472
cec,7,1,5,57,8919655187,895500,34367944
cec,7,1,5,57,8850844647,665831,184160432
cec,7,1,5,57,7138961960,278446,566743848
cec,7,1,5,57,8005561758,285346,633971008
cec,7,1,5,57,8143113153,335338,157325328
cec,7,1,5,57,7582480451,279073,175031096
cec,7,1,5,57,7605110330,280320,234883664
cec,7,1,5,57,7500485636,272277,403586232
cec,7,1,5,57,7417335064,263219,336416840
cec,7,1,5,57,7730529627,316022,45334808
cec,7,1,5,57,7539137077,264812,553092576
cec,7,1,5,57,7678056966,281306,347242208
cec,7,1,5,57,7709966381,320212,239626456
cec,7,1,5,57,8376958001,338211,101209864
cec,7,1,5,57,8337368586,306602,459146744
cec,7,1,5,57,8006954767,306088,149665424
cec,7,1,5,57,7774448668,318125,564916280
cec,7,1,5,57,7557193106,353939,99224912
cec,7,1,5,57,7374707305,266671,488793424
cec,7,1,5,57,8277006359,314931,519635016
cec,7,1,5,57,7643006439,332480,174877824
cec,7,1,5,57,8414709698,339943,634348464
cec,7,1,5,57,7953013853,342413,524358024
cec,7,1,5,57,7820584583,314698,549017080
cec,7,1,5,57,7488370052,298224,394399368
cec,7,1,5,57,7429683682,299352,350150208
cec,7,1,5,57,7575087444,274710,351623384
cec,7,1,5,57,8003575713,327761,101428608
cec,7,1,5,57,8258085425,331053,36088208
cec,7,1,5,57,7545521410,296963,43785592
cec,7,1,5,57,7475889339,301737,525634664
cec,7,1,5,57,9087853836,273862,238545096
cec,7,1,5,57,8034461940,327818,352498608
cec,7,1,5,57,7634672363,381489,457102640
cec,7,1,5,57,7294222729,269363,239602616
cec,7,1,5,57,7413565597,306863,541715080
cec,7,1,5,57,7827213873,288376,61687720
cec,7,1,5,57,7469257439,304640,227127248
cec,7,1,5,57,8113587438,337913,73052536
cec,7,1,5,57,8243118125,333104,395077104
cec,7,1,5,57,7648557865,2457562,560687920
cec,7,1,5,57,7339216980,281492,197955584
cec,7,1,5,57,7614589495,261925,176354544
cec,7,1,5,57,7470746439,297061,269472840
cec,7,1,5,57,7455587803,240113,345711160
cec,7,1,5,57,7811520064,262101,170710552
cec,7,1,5,57,8643125464,253064,169883072
cec,7,1,5,57,7824277046,253096,125749360
cec,7,1,5,57,7536018912,252833,188189280
cec,7,1,6,68,12856784358,380018,122789856
cec,7,1,6,68,11599333499,309708,257430056
cec,7,1,6,68,11336696758,321587,310606152
cec,7,1,6,68,11653751097,378766,292426600
cec,7,1,6,68,11511923574,329852,138541760
cec,7,1,6,68,11331244364,339313,44349424
cec,7,1,6,68,11506118758,320953,432632160
cec,7,1,6,68,11608177134,355317,328489592
cec,7,1,6,68,11513656026,475268,148160280
cec,7,1,6,68,14321867988,659177,432534000
cec,7,1,6,68,9751605953,248261,217526328
cec,7,1,6,68,14564266961,585109,660405672
cec,7,1,6,68,10993843302,301847,147349792
cec,7,1,6,68,10837643090,309208,279534624
cec,7,1,6,68,11744578744,318113,553395344
cec,7,1,6,68,13682583644,487790,361399632
cec,7,1,6,68,11788815433,407487,175831152
cec,7,1,6,68,10993285282,351832,196794424
cec,7,1,6,68,11201517775,332045,254807248
cec,7,1,6,68,11154253251,319358,120641592
cec,7,1,6,68,11642360152,349835,305312144
cec,7,1,6,68,10727358428,267930,169917528
cec,7,1,6,68,12580288612,445756,328482368
cec,7,1,6,68,12278565787,454684,319362456
cec,7,1,6,68,11413319433,340975,649988680
cec,7,1,6,68,11966291235,309247,521319536
cec,7,1,6,68,11318501481,332495,432443936
cec,7,1,6,68,11310607456,328738,67771576
cec,7,1,6,68,11707996851,336741,308530192
cec,7,1,6,68,10924354085,300507,476668024
cec,7,1,6,68,10860363486,287887,516553352
cec,7,1,6,68,11606972630,281564,329307840
cec,7,1,6,68,12700624932,282637,168959552
cec,7,1,6,68,11591213414,350672,449469752
cec,7,1,6,68,11118675527,321713,263845360
cec,7,1,6,68,11471928523,441754,525509024
cec,7,1,6,68,11924491207,322663,263358296
cec,7,1,6,68,10851220783,317729,47613248
cec,7,1,6,68,11496123802,305222,292819136
cec,7,1,6,68,10460449314,288609,148120160
cec,7,1,6,68,12289376822,441045,21491392
cec,7,1,6,68,12454710901,373785,219977472
cec,7,1,6,68,12273098506,325765,282166040
cec,7,1,6,68,11132059033,251894,147084072
cec,7,1,6,68,11843294753,325453,329403104
cec,7,1,6,68,10194482001,273213,280348768
cec,7,1,6,68,12165475285,303820,344804528
cec,7,1,6,68,10391212625,274803,126232328
cec,7,1,6,68,10563645414,263788,87959848
cec,7,1,6,68,12018678383,465746,235835776
cec,7,1,7,79,16666085327,393015,402566248
cec,7,1,7,79,15473296985,347099,408994464
cec,7,1,7,79,15561801004,321635,26805824
cec,7,1,7,79,15845713728,329296,324869104
cec,7,1,7,79,15718022809,334195,435019128
cec,7,1,7,79,16015167434,329655,185707984
cec,7,1,7,79,15667838079,371734,323943472
cec,7,1,7,79,15674215503,334502,492431208
cec,7,1,7,79,15208903776,326391,79160320
cec,7,1,7,79,15088551021,317881,339009936
cec,7,1,7,79,16503146233,359009,559973544
cec,7,1,7,79,15652789296,471939,156013184
cec,7,1,7,79,16090802090,338522,238776488
cec,7,1,7,79,15875275476,343708,235260640
cec,7,1,7,79,16487441954,390993,220637936
cec,7,1,7,79,17234567745,360257,190084472
cec,7,1,7,79,16383540492,359584,124317040
cec,7,1,7,79,15447609044,311990,301000488
cec,7,1,7,79,16503962836,380362,62521376
cec,7,1,7,79,16244229390,348998,57745304
cec,7,1,7,79,16424632491,338120,326296224
cec,7,1,7,79,16998631424,383806,511927248
cec,7,1,7,79,15583086023,331298,54703120
cec,7,1,7,79,17759425544,382365,267802400
cec,7,1,7,79,15994720521,333005,20943400
cec,7,1,7,79,16495089858,356269,355497832
cec,7,1,7,79,16431984616,348893,156156776
cec,7,1,7,79,15319559787,315488,386906872
cec,7,1,7,79,16001377373,306360,371758240
cec,7,1,7,79,15603177974,355496,81810360
cec,7,1,7,79,16565156349,321040,360530152
cec,7,1,7,79,16155488774,307553,441555400
cec,7,1,7,79,16255768553,330767,245611392
cec,7,1,7,79,19680674934,796789,198522760
cec,7,1,7,79,20406081080,810936,270999456
cec,7,1,7,79,17066557045,387435,586376920
cec,7,1,7,79,16821701458,361727,325114928
cec,7,1,7,79,16282843578,343170,15831568
cec,7,1,7,79,16239875712,358586,674465448
cec,7,1,7,79,15929899779,428612,319544184
cec,7,1,7,79,15425613872,379596,15209160
cec,7,1,7,79,15576477449,309894,297258512
cec,7,1,7,79,15124245138,310532,376783344
cec,7,1,7,79,15623007642,352509,717752456
cec,7,1,7,79,15127632957,310794,354181768
cec,7,1,7,79,15966134244,601775,15625456
cec,7,1,7,79,17896601994,408557,206390376
cec,7,1,7,79,15493030187,350150,581764344
cec,7,1,7,79,15550555365,308519,34267992
cec,7,1,7,79,15402969644,270311,113769768
cec,7,1,8,90,21757940145,445411,64645168
cec,7,1,8,90,23705743520,411210,69988520
cec,7,1,8,90,20591019793,325961,62499368
cec,7,1,8,90,19868841927,328585,63445072
cec,7,1,8,90,20244056527,325993,202866528
cec,7,1,8,90,21642156712,370901,136186656
cec,7,1,8,90,20681328664,392052,28132104
cec,7,1,8,90,24667964579,403480,216265784
cec,7,1,8,90,24531329245,467186,147480184
cec,7,1,8,90,22687196409,528227,96185864
cec,7,1,8,90,22826493903,400444,519706456
cec,7,1,8,90,24226448620,533422,138716216
cec,7,1,8,90,21419097613,377630,188720360
cec,7,1,8,90,23269072294,369400,147379144
cec,7,1,8,90,22635931638,386553,442061560
cec,7,1,8,90,21673988611,362639,335068880
cec,7,1,8,90,21072045735,340655,28664080
cec,7,1,8,90,21380821517,386043,126820304
cec,7,1,8,90,19912637479,325494,387361944
cec,7,1,8,90,23153271142,397956,105820352
cec,7,1,8,90,22747690304,381108,274157408
cec,7,1,8,90,21780395542,369244,317364384
cec,7,1,8,90,21117721518,367494,340621112
cec,7,1,8,90,22501838592,425174,386539192
cec,7,1,8,90,23353491475,398152,489945720
cec,7,1,8,90,21593264415,383614,532339720
cec,7,1,8,90,22120589352,413288,265701264
cec,7,1,8,90,21806376941,385661,513407720
cec,7,1,8,90,21541611510,378213,335146000
cec,7,1,8,90,21326928086,337400,295868408
cec,7,1,8,90,22103017649,372819,245298528
cec,7,1,8,90,20982342319,376359,649133352
cec,7,1,8,90,21147774715,301563,75292040
cec,7,1,8,90,20598957218,345457,640647256
cec,7,1,8,90,22415507095,384842,93787672
cec,7,1,8,90,22365249449,335004,388772864
cec,7,1,8,90,22243666992,350134,136751560
cec,7,1,8,90,23858793847,369765,30894056
cec,7,1,8,90,21519874435,368535,95506624
cec,7,1,8,90,21323742742,370427,287473048
cec,7,1,8,90,22256322954,549608,74546240
cec,7,1,8,90,20416569869,342001,122590896
cec,7,1,8,90,21866375521,330948,245249888
cec,7,1,8,90,22628907542,318289,158203736
cec,7,1,8,90,23350398907,372316,63650072
cec,7,1,8,90,20589685527,297977,183146296
cec,7,1,8,90,21762277287,397693,154539128
cec,7,1,8,90,23108452991,362494,171768488
cec,7,1,8,90,21073323064,362460,345552944
cec,7,1,8,90,20067372233,374825,558140616
cec,7,1,9,101,29632729118,408107,366550496
cec,7,1,9,101,28748627588,382045,279608912
cec,7,1,9,101,29743647584,371556,549470768
cec,7,1,9,101,28022058981,358525,104309704
cec,7,1,9,101,28202032768,364846,398027512
cec,7,1,9,101,28873115920,384142,377698440
cec,7,1,9,101,31282182034,439848,75627416
cec,7,1,9,101,27533449227,383259,512437984
cec,7,1,9,101,28377525693,373193,273267312
cec,7,1,9,101,28312679735,406161,170292568
cec,7,1,9,101,31101330295,364595,130756968
cec,7,1,9,101,29446223856,423042,116318064
cec,7,1,9,101,30743740286,444899,209110208
cec,7,1,9,101,36686475165,695966,544466072
cec,7,1,9,101,35430113397,832286,664986504
cec,7,1,9,101,31407718054,392965,268990992
cec,7,1,9,101,30090833309,430164,451241528
cec,7,1,9,101,29760657533,405152,324425232
cec,7,1,9,101,30824845291,517477,287205048
cec,7,1,9,101,30090268259,453544,79913256
cec,7,1,9,101,27917672776,417715,129655960
cec,7,1,9,101,29335535828,354911,217549768
cec,7,1,9,101,27907251709,352571,354629536
cec,7,1,9,101,28074448263,361011,278810360
cec,7,1,9,101,27360215816,351780,366346992
cec,7,1,9,101,31580581106,433141,68937136
cec,7,1,9,101,28077071833,374536,460009312
cec,7,1,9,101,28393417093,604635,17715072
cec,7,1,9,101,29822811878,407300,665872496
cec,7,1,9,101,33612746533,426180,318467568
cec,7,1,9,101,28459722422,411404,365767368
cec,7,1,9,101,33461698323,774520,318764768
cec,7,1,9,101,29803991072,403300,474673000
cec,7,1,9,101,32706853794,675357,17592968
cec,7,1,9,101,32607543868,790478,649819056
cec,7,1,9,101,29762283918,376706,95686256
cec,7,1,9,101,29729707086,393822,331364144
cec,7,1,9,101,31023235361,409853,435280552
cec,7,1,9,101,30967237691,356306,172051688
cec,7,1,9,101,29922475344,401236,138279944
cec,7,1,9,101,28209217697,401256,142661272
cec,7,1,9,101,27484523986,379802,285661112
cec,7,1,9,101,30695677280,391993,25630144
cec,7,1,9,101,28171556491,5519720,65493664
cec,7,1,9,101,34537457326,432706,18779280
cec,7,1,9,101,29950769034,358760,239168576
cec,7,1,9,101,29542782462,346174,105522856
cec,7,1,9,101,27019822389,341936,107388784
cec,7,1,9,101,26996756450,334797,114151560
cec,7,1,9,101,31959376909,360650,145966128
